Institution,Machine,Acquisition,Analysis,Beam Name,Baseline Acquisition,Baseline Analysis,Axial Symmetry,Transverse Symmetry,Flatness,Profile Constancy,Baseline Designation,Top CU,Bottom CU,Left CU,Right CU,Center CU,Baseline Top CU,Baseline Bottom CU,Baseline Left CU,Baseline Right CU,Baseline Center CU,Type,Collimator,EPID,URL,Uploaded By,Pixel Rows,Pixel Columns,Pixel size X,Pixel size Y,KVP,Exposure Time msec,Meterset Exposure,Start Cumulative Meterset Wt,X-Ray Origin X,X-Ray Origin Y,X-Ray Origin Z,Source to Image,Source to Isocenter,Gantry Angle,Collimator Angle,End Cumulative Meterset Wt,Operator,Software Version,SOPInstanceUID,SeriesInstanceUID,PatientID,PatientName
INST___1,MACH_46,2019-05-05T12:03:51,2019-05-23T17:36:07,J18G270,2019-05-05T12:03:51,2019-05-23T17:36:07,0.06386733747774148,-0.4178256971850815,1.9396294031076997,0.0,implicit,0.22362305354670192,0.22348032261486114,0.22495717738296123,0.224017248488193,0.23232118263040583,0.22362305354670192,0.22348032261486114,0.22495717738296123,0.224017248488193,0.23232118263040583,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1026,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5229,50.00592803955078,7.759400432405528E-6,0.0022690705955028534,-0.016286196187138557,-499.98895263671875,1499.9888916015625,1000.0,270.0165710449219,1.1552959040272981E-4,1.0001262426376343,OperatorsName_2150,0,1.3.6.1.4.1.22361.48658618118952.1956846574.1557515030562.8,1.3.6.1.4.1.22361.48658618118952.1956846574.1557515030562.2,0,PatientName_2151,
INST___1,MACH_46,2019-05-05T12:03:51,2019-05-23T17:36:07,J18G180,2019-05-05T12:03:51,2019-05-23T17:36:07,-0.04927846664433993,-0.38830600864470094,1.89594403036261,0.0,implicit,0.22368828004781197,0.22379856454879365,0.2250763700557058,0.2242023849867401,0.23233421124865825,0.22368828004781197,0.22379856454879365,0.2250763700557058,0.2242023849867401,0.23233421124865825,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1026,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5229,50.004154205322266,8.424413863394875E-6,2.6390302809886634E-4,-0.0010927440598607063,-500.0056457519531,1500.005615234375,1000.0,180.0132598876953,359.99969482421875,1.000091552734375,OperatorsName_2150,0,1.3.6.1.4.1.22361.48658618118952.1956846574.1557515030562.24,1.3.6.1.4.1.22361.48658618118952.1956846574.1557515030562.2,0,PatientName_2151
INST___1,MACH_55,2019-10-25T16:07:47,2019-11-12T16:12:23,Flood 6X,2019-10-25T16:07:47,2019-11-12T16:12:23,-0.17652892089709807,-0.18054680823152577,8.594087926819572,0.0,implicit,0.4246376113178618,0.42538854512619295,0.4317031797561722,0.4309237534440884,0.5044874347248777,0.4246376113178618,0.42538854512619295,0.4317031797561722,0.4309237534440884,0.5044874347248777,Halcyon,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1552,USER___2,1280,1280,0.335999995470047,0.335999995470047,6000.0,4164,50.01847457885742,1.309579147346085E-6,0.34869977831840515,0.06930016726255417,-540.0,1540.0,1000.0,5.727274765376933E-5,9.749168530106544E-4,1.000370740890503,OperatorsName_8797,0,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.14,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.2,0,PatientName_8798,
INST___1,MACH_55,2019-10-25T16:07:47,2019-11-12T16:12:23,J18G90,2019-10-25T16:07:47,2019-11-12T16:12:23,0.8628194193456517,0.20390876651588358,8.79678174626988,0.0,implicit,0.423602192850733,0.4199785364808922,0.42314710547240236,0.4240099395157188,0.5009945267996143,0.423602192850733,0.4199785364808922,0.42314710547240236,0.4240099395157188,0.5009945267996143,Halcyon,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1552,USER___2,1280,1280,0.335999995470047,0.335999995470047,6000.0,4115,49.97409439086914,69.320068359375,0.23459945619106293,-0.10159099847078323,-540.0,1540.0,1000.0,90.0005874633789,359.9997253417969,70.31954956054688,OperatorsName_8797,0,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.10,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.2,0,PatientName_8798,
INST___1,MACH_55,2019-10-25T16:07:47,2019-11-12T16:12:23,J18G0-6F,2019-10-25T16:07:47,2019-11-12T16:12:23,-0.16070080926932243,-0.15867153482709698,8.537147643601195,0.0,implicit,0.42325306059454904,0.4239343264879857,0.4259145775177315,0.42523877232053175,0.5022659882653742,0.42325306059454904,0.4239343264879857,0.4259145775177315,0.42523877232053175,0.5022659882653742,Halcyon,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1552,USER___2,1280,1280,0.335999995470047,0.335999995470047,6000.0,4114,50.01322555541992,2.999678373336792,0.34869977831840515,0.06930016726255417,-540.0,1540.0,1000.0,5.727274765376933E-5,359.9989929199219,3.9999427795410156,OperatorsName_8797,0,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.20,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.2,0,PatientName_8798,
INST___1,MACH_55,2019-10-25T16:07:47,2019-11-12T16:12:23,J18G270,2019-10-25T16:07:47,2019-11-12T16:12:23,0.7676794193819626,-0.16794397684628007,8.68239994999349,0.0,implicit,0.4246262055087862,0.4213912714428475,0.42534323015500053,0.4246288918190318,0.5015223207060681,0.4246262055087862,0.4213912714428475,0.42534323015500053,0.4246288918190318,0.5015223207060681,Halcyon,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1552,USER___2,1280,1280,0.335999995470047,0.335999995470047,6000.0,4114,50.009220123291016,52.52003860473633,0.38990065455436707,-0.1112978383898735,-540.0,1540.0,1000.0,270.0008850097656,359.9997253417969,53.52022171020508,OperatorsName_8797,0,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.18,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.2,0,PatientName_8798,
INST___1,MACH_55,2019-10-25T16:07:47,2019-11-12T16:12:23,J18G180,2019-10-25T16:07:47,2019-11-12T16:12:23,0.9309719030776308,-0.09848247876066635,8.800901159111522,0.0,implicit,0.42549480851344973,0.42157010924460875,0.426013662731709,0.4255941139167917,0.5029348795165318,0.42549480851344973,0.42157010924460875,0.426013662731709,0.4255941139167917,0.5029348795165318,Halcyon,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1552,USER___2,1280,1280,0.335999995470047,0.335999995470047,6000.0,4113,49.9801025390625,17.000911712646484,0.3370988965034485,-0.14580030739307404,-540.0,1540.0,1000.0,179.99977111816406,359.9989929199219,18.00051498413086,OperatorsName_8797,0,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.11,1.3.6.1.4.1.22361.17483843774714.114956046.1572042096057.2,0,PatientName_8798
INST___1,MACH_7,2018-04-17T19:30:42,2019-01-08T17:32:22,J20G0-6F,2018-04-17T19:30:42,2019-01-08T17:32:22,0.6087689446199429,0.03964810049304833,10.234949121146377,0.0,implicit,0.18325719912195948,0.1821483366155025,0.18289859487996554,0.18297111069866392,0.22368519176143523,0.18325719912195948,0.1821483366155025,0.18289859487996554,0.18297111069866392,0.22368519176143523,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=835,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2360,49.97330093383789,1.079725734598469E-5,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.012079432606697083,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.33,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.30,0,PatientName_108,
INST___1,MACH_7,2018-05-31T18:40:12,2019-01-08T17:47:26,J20G0-6F,2018-04-17T19:30:42,2019-01-08T17:32:22,0.4952200263180581,0.02831479487419139,10.190300985639164,0.014694474758394915,,0.1847237982632306,0.18381351691638115,0.184418945312559,0.1844711631586334,0.22552649631980357,0.18325719912195948,0.1821483366155025,0.18289859487996554,0.18297111069866392,0.22368519176143523,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=836,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2424,50.03407287597656,1.0835517969098873E-5,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,0.004621631465852261,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.12,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.2,0,PatientName_108,
INST___1,MACH_7,2018-04-17T19:30:42,2019-01-08T17:32:22,J20G0-6X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.13815551505898493,-0.5511096783707481,2.042491007867437,0.0,implicit,0.22021568321362214,0.22052034423100433,0.22168881070224528,0.2204670622106002,0.22939902316138117,0.22021568321362214,0.22052034423100433,0.22168881070224528,0.2204670622106002,0.22939902316138117,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=835,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00651168823242,5.442062047222862E-6,-9.803586872294545E-4,-0.01824982278048992,-500.04052734375,1500.04052734375,1000.0,359.9933776855469,359.9996337890625,5.966451681160834E-6,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.37,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.30,0,PatientName_108,
INST___1,MACH_7,2018-05-31T18:40:12,2019-01-08T17:47:26,J20G0-6X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.15375864000975037,-0.573873980765188,2.033856870244766,0.0031349945082664865,,0.22177160057164255,0.22211311868221156,0.22320072762843374,0.22191983672769558,0.23097991844632706,0.22021568321362214,0.22052034423100433,0.22168881070224528,0.2204670622106002,0.22939902316138117,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=836,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.010597229003906,6.226923687790986E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,6.843916708021425E-6,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.7,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.2,0,PatientName_108,
INST___1,MACH_7,2018-04-17T19:30:42,2019-01-08T17:32:22,J20G0-10F,2018-04-17T19:30:42,2019-01-08T17:32:22,0.7288688622056197,0.06643932873063979,18.17481736553875,0.0,implicit,0.15562012413279533,0.15449406499906146,0.15523834868658037,0.15534148800338027,0.223125782644261,0.15562012413279533,0.15449406499906146,0.15523834868658037,0.15534148800338027,0.223125782644261,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=835,USER___2,1190,1190,0.335999995470047,0.335999995470047,10000.0,1442,50.01947021484375,2.1220706912572496E-5,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.0021005673334002495,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.39,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.30,0,PatientName_108,
INST___1,MACH_7,2018-05-31T18:40:12,2019-01-08T17:47:26,J20G0-10F,2018-04-17T19:30:42,2019-01-08T17:32:22,0.6787416160927631,0.08472735685849789,18.125322273163384,0.037736211634195604,,0.15672997490619348,0.15567335506023183,0.1562976582062203,0.15643008508085016,0.22459893273945675,0.15562012413279533,0.15449406499906146,0.15523834868658037,0.15534148800338027,0.223125782644261,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=836,USER___2,1190,1190,0.335999995470047,0.335999995470047,10000.0,1507,50.04369354248047,2.005345595534891E-5,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,2.1104251572978683E-5,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.1,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.4,0,PatientName_108,
INST___1,MACH_7,2018-04-17T19:30:42,2019-01-08T17:32:22,J20G0-10X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.1605148776405469,-0.5199918906971192,2.0477048854746904,0.0,implicit,0.22009711329544573,0.22045096990003818,0.22156818172858359,0.2204160451512299,0.2292994282314462,0.22009711329544573,0.22045096990003818,0.22156818172858359,0.2204160451512299,0.2292994282314462,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=835,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.006507873535156,5.491628144227434E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.006048369221389294,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.29,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.30,0,PatientName_108,
INST___1,MACH_7,2018-05-31T18:40:12,2019-01-08T17:47:26,J20G0-10X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.14022596281810693,-0.5334217244013992,2.0267813058385062,0.005339166673343221,,0.22165192193128178,0.22196317192621692,0.22300923546830112,0.22181965575889173,0.23082259076836203,0.22009711329544573,0.22045096990003818,0.22156818172858359,0.2204160451512299,0.2292994282314462,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=836,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00993347167969,6.315068731055362E-6,0.0018251121509820223,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,6.957685855013551E-6,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.11,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.2,0,PatientName_108,
INST___1,MACH_7,2018-04-17T19:30:42,2019-01-08T17:32:22,J20G0-16X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.3221550746261602,-0.07224306158545406,0.7278197234293803,0.0,implicit,0.23591369623697286,0.23667616049844897,0.23679643278850204,0.2366253637957305,0.23337443646823217,0.23591369623697286,0.23667616049844897,0.23679643278850204,0.2366253637957305,0.23337443646823217,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=835,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5304,50.018348693847656,3.329845640109852E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.0014403247041627765,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.41,1.3.6.1.4.1.22361.48658618118952.322548062.1546977636374.30,0,PatientName_108,
INST___1,MACH_7,2018-05-31T18:40:12,2019-01-08T17:47:26,J20G0-16X,2018-04-17T19:30:42,2019-01-08T17:32:22,-0.3264593134902845,-0.10160214321384843,0.7277967419057432,-0.0012721359237521934,,0.23750491528344064,0.2382828117147299,0.23836946612224116,0.23812727763589356,0.23492484554232126,0.23591369623697286,0.23667616049844897,0.23679643278850204,0.2366253637957305,0.23337443646823217,TrueBeam 2,HD,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=836,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5303,50.020408630371094,3.6435117181099486E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,5.781324580311775E-4,OperatorsName_107,0,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.6,1.3.6.1.4.1.22361.48658618118952.1485537995.1546987624549.2,0,PatientName_108
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G0-6X,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.39192812512909125,-0.1751969776954453,4.443276209181098,0.0,implicit,0.21352066685798576,0.21436080715046216,0.21482390129991263,0.21444753631746774,0.23337759082066614,0.21352066685798576,0.21436080715046216,0.21482390129991263,0.21444753631746774,0.23337759082066614,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.002113342285156,6.925652996869758E-6,-0.0010998379439115524,-0.004220237024128437,-499.9952392578125,1499.9952392578125,1000.0,3.28516307490645E-8,359.9984436035156,1.0000492334365845,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.8,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G0-10X,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.4049887548309898,-0.13683017364737937,3.347197784815549,0.0,implicit,0.22331129697707425,0.22421936017192454,0.22437389692232257,0.22406688572954436,0.23877835145319415,0.22331129697707425,0.22421936017192454,0.22437389692232257,0.22406688572954436,0.23877835145319415,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,10000.0,5153,50.01170349121094,5.840628091391409E-6,-0.0010998379439115524,-0.004220237024128437,-499.9952392578125,1499.9952392578125,1000.0,3.28516307490645E-8,359.9984436035156,1.0002399682998657,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.9,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,Flood 6X,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.4045588490015845,-0.10615767580585415,4.519573328540111,0.0,implicit,0.8616616085468264,0.8651616967491975,0.8836861597285125,0.8827480590399267,0.9432352453638321,0.8616616085468264,0.8651616967491975,0.8836861597285125,0.8827480590399267,0.9432352453638321,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,20160,200.00685119628906,1.7478241716162302E-6,-0.0010184505954384804,-0.0042319586500525475,-499.9952392578125,1499.9952392578125,1000.0,0.006634877063333988,0.03992879390716553,1.0000360012054443,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.5,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G0-10F,2019-10-14T17:47:12,2019-10-14T13:13:06,0.8826826396435333,0.6130588209454634,7.666598626600433,0.0,implicit,0.26873014202698187,0.26637886205593414,0.26749446953496137,0.2691343679759867,0.23080595039401067,0.26873014202698187,0.26637886205593414,0.26749446953496137,0.2691343679759867,0.23080595039401067,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,10000.0,1442,49.99011993408203,1.425951541023096E-5,-0.0010998379439115524,-0.004220237024128437,-499.9952392578125,1499.9952392578125,1000.0,3.28516307490645E-8,359.9984436035156,0.9998166561126709,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.11,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G90,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.3688919821302815,-0.326211602760311,4.446310865774867,0.0,implicit,0.21322892419702835,0.21401842099235097,0.21459781935077954,0.21389777636478668,0.23307289026772507,0.21322892419702835,0.21401842099235097,0.21459781935077954,0.21389777636478668,0.23307289026772507,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.00926971435547,5.964272077108035E-6,2.763585071079433E-4,0.022869421169161797,-499.9771423339844,1499.9771728515625,1000.0,90.00165557861328,359.99847412109375,1.000191330909729,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.23,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G0-6F,2019-10-14T17:47:12,2019-10-14T13:13:06,0.6780517967621178,0.3252706051500762,4.670052173814413,0.0,implicit,0.2506028977199398,0.24891512424756654,0.2502979836868603,0.251112129453077,0.22870444508360482,0.2506028977199398,0.24891512424756654,0.2502979836868603,0.251112129453077,0.22870444508360482,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2294,49.98371887207031,1.2193599104648456E-5,0.0015846284804865718,-0.004220237024128437,-499.9952392578125,1499.9952392578125,1000.0,3.28516307490645E-8,359.9984436035156,0.999686598777771,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.10,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G270,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.298077095135475,-0.0666318247594804,4.384601259528459,0.0,implicit,0.21359462822433264,0.21423320834859366,0.21453513673637933,0.21439218806002164,0.23318409369281715,0.21359462822433264,0.21423320834859366,0.21453513673637933,0.21439218806002164,0.23318409369281715,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00596618652344,6.453406058426481E-6,-0.0010708372574299574,-0.023741325363516808,-500.0341796875,1500.0341796875,1000.0,270.0049743652344,359.9986572265625,1.000125765800476,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.18,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752,
INST___1,MACH_38,2019-10-14T17:47:12,2019-10-14T13:13:06,J18G180,2019-10-14T17:47:12,2019-10-14T13:13:06,-0.3504650432826485,-0.13181726363585675,4.366848987205385,0.0,implicit,0.21343305059813045,0.21418368955844583,0.21440156589871884,0.21411894762135872,0.23292482496653763,0.21343305059813045,0.21418368955844583,0.21440156589871884,0.21411894762135872,0.23292482496653763,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1450,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.00974655151367,7.207847829704406E-6,9.046981576830149E-4,0.01900283247232437,-499.9637451171875,1499.9637451171875,1000.0,179.99668884277344,359.9984436035156,1.0002021789550781,OperatorsName_8751,0,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.15,1.3.6.1.4.1.22361.17483843774714.1856482488.1571069689847.2,0,PatientName_8752
INST___1,MACH_22,2018-11-13T22:34:09,2021-02-17T11:38:38,J18G0-6X,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.23091270390215896,-0.5329407073917062,2.7735758690166943,0.0,implicit,0.2202392173391962,0.22074895471937447,0.22176472655401563,0.22058285205157338,0.23280473507952124,0.2202392173391962,0.22074895471937447,0.22176472655401563,0.22058285205157338,0.23280473507952124,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3647,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.00558853149414,5.677643002854893E-6,0.0017041078535839915,-0.01824982278048992,-500.04052734375,1500.04052734375,1000.0,359.9933776855469,359.99981689453125,0.006782367825508118,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.62,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.56,0,PatientName_1038,
INST___1,MACH_22,2018-12-13T20:45:18,2021-02-17T11:43:44,J18G0-6X,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.20418410211435087,-0.5501849771634367,2.7345224276848468,0.06583731479490318,,0.22101742484872522,0.2214696306254738,0.22255827475579376,0.22133379256265326,0.23344479620890068,0.2202392173391962,0.22074895471937447,0.22176472655401563,0.22058285205157338,0.23280473507952124,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3649,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.00910949707031,6.1783657656633295E-6,-3.3646876545390114E-5,-0.01308613084256649,-500.0225830078125,1500.0225830078125,1000.0,359.9933776855469,359.99981689453125,0.006387799046933651,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.114,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.109,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T19:11:22,2021-02-17T11:48:12,J18G0-6X,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.11890839810225592,-0.39702897563549355,2.9895585806128935,-0.46965977605775144,,0.22187494870647656,0.2221390907408354,0.2230992545698211,0.22221348588475212,0.2355499335230271,0.2202392173391962,0.22074895471937447,0.22176472655401563,0.22058285205157338,0.23280473507952124,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3651,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00716018676758,5.760208750871243E-6,-3.3646876545390114E-5,-0.014835147187113762,-500.05133056640625,1500.0513916015625,1000.0,359.9933776855469,359.99981689453125,3.8346293149515986E-4,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.167,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.162,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T22:25:24,2021-02-17T12:11:43,J18G0-6X,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.09049239523419927,-0.41816545290893453,2.964038594832036,-0.43928455965424884,,0.21920922691100753,0.2194077742612666,0.2203902037344885,0.21946860804087526,0.23260105813519769,0.2202392173391962,0.22074895471937447,0.22176472655401563,0.22058285205157338,0.23280473507952124,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3653,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.01029968261719,5.560237696045078E-6,-3.3646876545390114E-5,-0.01308613084256649,-500.0225830078125,1500.0225830078125,1000.0,359.9933776855469,359.99981689453125,0.003211681265383959,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.191,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.186,0,PatientName_1038,
